rocid,slot,channel,group,hits_per_frame
45,7,89,dcrb,1.718
45,19,74,dcrb,1.718
54,8,19,dcrb,1.718
54,8,47,dcrb,1.718
45,8,7,dcrb,1.717
45,8,17,dcrb,1.717
45,8,26,dcrb,1.717
46,9,66,dcrb,1.717
54,6,84,dcrb,1.717
55,4,52,dcrb,1.717
44,14,9,dcrb,1.716
46,15,57,dcrb,1.716
46,20,71,dcrb,1.716
54,8,65,dcrb,1.716
55,9,76,dcrb,1.716
55,16,28,dcrb,1.716
55,20,69,dcrb,1.716
46,16,31,dcrb,1.715
54,8,10,dcrb,1.715
45,7,73,dcrb,1.714
45,19,76,dcrb,1.714
45,20,13,dcrb,1.714
46,3,88,dcrb,1.714
46,20,67,dcrb,1.714
55,9,77,dcrb,1.714
44,14,2,dcrb,1.713
54,8,23,dcrb,1.713
54,8,31,dcrb,1.713
55,4,3,dcrb,1.713
55,15,94,dcrb,1.713
45,6,90,dcrb,1.712
45,7,95,dcrb,1.712
46,9,74,dcrb,1.712
54,7,42,dcrb,1.712
54,19,36,dcrb,1.712
45,19,81,dcrb,1.711
46,20,80,dcrb,1.711
54,7,82,dcrb,1.711
54,20,12,dcrb,1.711
55,20,71,dcrb,1.711
45,20,45,dcrb,1.71
46,16,32,dcrb,1.71
46,16,35,dcrb,1.71
54,6,15,dcrb,1.71
45,6,75,dcrb,1.709
45,7,34,dcrb,1.709
46,9,71,dcrb,1.709
46,9,80,dcrb,1.709
54,8,77,dcrb,1.709
54,8,85,dcrb,1.709
54,19,59,dcrb,1.709
55,4,55,dcrb,1.709
55,16,16,dcrb,1.709
55,20,74,dcrb,1.709
45,19,87,dcrb,1.708
54,5,54,dcrb,1.708
54,7,16,dcrb,1.708
55,9,78,dcrb,1.708
9,4,10,fadc,1.707
45,7,44,dcrb,1.707
45,7,55,dcrb,1.707
45,7,67,dcrb,1.707
46,4,33,dcrb,1.707
46,20,76,dcrb,1.707
54,6,81,dcrb,1.707
54,20,5,dcrb,1.707
45,8,11,dcrb,1.706
46,9,75,dcrb,1.706
46,16,20,dcrb,1.706
54,7,36,dcrb,1.706
54,7,83,dcrb,1.706
54,18,75,dcrb,1.706
54,19,76,dcrb,1.706
55,20,73,dcrb,1.706
45,8,1,dcrb,1.705
46,16,22,dcrb,1.705
54,7,85,dcrb,1.705
45,7,59,dcrb,1.704
45,19,40,dcrb,1.704
46,9,67,dcrb,1.704
45,6,33,dcrb,1.703
45,6,69,dcrb,1.703
45,9,42,dcrb,1.703
46,4,42,dcrb,1.703
54,7,8,dcrb,1.703
54,19,82,dcrb,1.703
55,20,70,dcrb,1.703
25,3,9,fadc,1.702
54,6,74,dcrb,1.702
54,7,49,dcrb,1.702
55,16,10,dcrb,1.702
45,6,82,dcrb,1.701
45,7,85,dcrb,1.701
45,8,2,dcrb,1.701
46,15,94,dcrb,1.701
54,19,16,dcrb,1.701
54,19,78,dcrb,1.701
45,7,18,dcrb,1.7
46,4,59,dcrb,1.7
46,15,61,dcrb,1.7
54,8,29,dcrb,1.7
45,7,12,dcrb,1.699
45,7,22,dcrb,1.699
46,4,49,dcrb,1.699
46,15,88,dcrb,1.699
55,9,83,dcrb,1.699
55,16,47,dcrb,1.699
45,19,15,dcrb,1.698
55,16,12,dcrb,1.698
45,19,21,dcrb,1.697
45,19,45,dcrb,1.697
46,9,70,dcrb,1.697
7,9,0,fadc,1.696
46,16,13,dcrb,1.696
54,7,14,dcrb,1.696
55,16,56,dcrb,1.696
46,15,82,dcrb,1.695
54,9,5,dcrb,1.695
54,9,55,dcrb,1.695
54,9,66,dcrb,1.695
45,19,33,dcrb,1.694
54,7,18,dcrb,1.694
45,6,84,dcrb,1.693
45,7,40,dcrb,1.693
45,7,83,dcrb,1.693
55,16,37,dcrb,1.693
45,6,51,dcrb,1.692
45,18,63,dcrb,1.692
54,9,60,dcrb,1.692
54,19,19,dcrb,1.692
55,4,42,dcrb,1.692
55,9,72,dcrb,1.692
45,7,38,dcrb,1.691
45,19,63,dcrb,1.69
46,16,26,dcrb,1.69
54,6,75,dcrb,1.69
54,19,72,dcrb,1.69
45,18,89,dcrb,1.689
46,16,14,dcrb,1.689
46,16,25,dcrb,1.689
54,7,37,dcrb,1.689
54,7,89,dcrb,1.689
55,9,81,dcrb,1.689
45,20,44,dcrb,1.688
54,8,1,dcrb,1.688
45,19,72,dcrb,1.687
46,20,73,dcrb,1.687
54,7,31,dcrb,1.687
45,19,3,dcrb,1.686
45,19,51,dcrb,1.686
55,16,50,dcrb,1.686
55,20,72,dcrb,1.686
45,7,79,dcrb,1.685
54,8,83,dcrb,1.685
54,19,66,dcrb,1.685
55,9,86,dcrb,1.685
55,20,75,dcrb,1.685
45,18,20,dcrb,1.684
46,9,79,dcrb,1.684
46,16,17,dcrb,1.684
54,20,0,dcrb,1.684
55,4,0,dcrb,1.684
55,4,36,dcrb,1.684
55,9,84,dcrb,1.684
45,9,19,dcrb,1.683
45,19,69,dcrb,1.683
46,4,36,dcrb,1.683
46,4,46,dcrb,1.683
46,15,79,dcrb,1.683
46,20,75,dcrb,1.683
55,4,59,dcrb,1.683
45,18,81,dcrb,1.682
46,9,76,dcrb,1.682
54,9,11,dcrb,1.682
55,16,31,dcrb,1.682
46,4,17,dcrb,1.681
55,9,79,dcrb,1.681
55,15,63,dcrb,1.681
7,4,15,fadc,1.68
54,8,59,dcrb,1.68
45,19,86,dcrb,1.679
54,5,92,dcrb,1.679
54,6,95,dcrb,1.679
54,9,7,dcrb,1.679
54,19,10,dcrb,1.679
55,9,82,dcrb,1.679
45,6,30,dcrb,1.678
45,6,80,dcrb,1.678
46,16,7,dcrb,1.678
46,20,77,dcrb,1.678
54,19,67,dcrb,1.678
46,9,78,dcrb,1.677
46,16,8,dcrb,1.677
54,9,75,dcrb,1.677
54,19,53,dcrb,1.677
55,16,25,dcrb,1.677
7,9,2,fadc,1.676
45,19,65,dcrb,1.676
46,15,86,dcrb,1.676
54,7,32,dcrb,1.676
45,7,32,dcrb,1.675
45,19,55,dcrb,1.675
45,19,66,dcrb,1.675
46,4,40,dcrb,1.675
46,4,50,dcrb,1.675
54,6,57,dcrb,1.675
54,6,66,dcrb,1.675
54,8,7,dcrb,1.675
55,4,47,dcrb,1.675
55,15,88,dcrb,1.675
45,6,45,dcrb,1.674
46,16,19,dcrb,1.674
54,6,69,dcrb,1.674
54,19,12,dcrb,1.674
45,9,29,dcrb,1.673
55,4,33,dcrb,1.673
55,16,44,dcrb,1.673
46,15,76,dcrb,1.672
54,7,77,dcrb,1.672
54,19,28,dcrb,1.672
55,4,27,dcrb,1.672
7,9,1,fadc,1.671
45,8,5,dcrb,1.671
46,3,75,dcrb,1.671
46,9,84,dcrb,1.671
46,15,70,dcrb,1.671
54,6,78,dcrb,1.671
54,7,38,dcrb,1.671
55,3,79,dcrb,1.671
55,4,49,dcrb,1.671
55,9,87,dcrb,1.671
45,19,18,dcrb,1.67
45,19,60,dcrb,1.67
46,9,83,dcrb,1.67
46,9,87,dcrb,1.67
54,19,84,dcrb,1.67
7,6,6,fadc,1.669
46,16,29,dcrb,1.669
45,7,77,dcrb,1.668
45,19,20,dcrb,1.668
45,7,19,dcrb,1.667
45,18,29,dcrb,1.667
45,20,2,dcrb,1.667
46,4,21,dcrb,1.667
46,9,82,dcrb,1.667
46,15,80,dcrb,1.667
54,6,45,dcrb,1.667
45,9,17,dcrb,1.666
45,19,24,dcrb,1.666
45,19,67,dcrb,1.666
45,20,15,dcrb,1.666
46,15,85,dcrb,1.666
54,7,0,dcrb,1.666
54,9,61,dcrb,1.666
9,4,14,fadc,1.665
45,9,31,dcrb,1.665
45,17,81,dcrb,1.665
45,19,48,dcrb,1.665
46,4,53,dcrb,1.665
46,15,73,dcrb,1.665
46,16,1,dcrb,1.665
54,19,34,dcrb,1.665
55,3,94,dcrb,1.665
45,19,80,dcrb,1.664
46,16,23,dcrb,1.664
46,20,78,dcrb,1.664
45,18,93,dcrb,1.663
46,20,86,dcrb,1.663
54,5,62,dcrb,1.663
54,6,21,dcrb,1.663
27,16,11,fadc,1.662
45,19,78,dcrb,1.662
54,19,70,dcrb,1.662
7,6,8,fadc,1.661
45,9,28,dcrb,1.661
45,19,9,dcrb,1.661
55,16,19,dcrb,1.661
45,6,27,dcrb,1.66
45,7,25,dcrb,1.66
45,9,85,dcrb,1.66
45,18,62,dcrb,1.66
45,19,43,dcrb,1.66
46,20,79,dcrb,1.66
55,4,56,dcrb,1.66
45,6,89,dcrb,1.659
45,19,77,dcrb,1.659
55,3,76,dcrb,1.659
45,7,2,dcrb,1.658
46,3,94,dcrb,1.658
46,4,47,dcrb,1.658
46,20,83,dcrb,1.658
55,4,53,dcrb,1.658
45,9,35,dcrb,1.657
45,19,4,dcrb,1.657
45,19,6,dcrb,1.657
45,19,54,dcrb,1.657
45,19,90,dcrb,1.657
54,8,11,dcrb,1.657
25,17,13,fadc,1.656
45,7,62,dcrb,1.656
45,7,68,dcrb,1.656
46,4,34,dcrb,1.656
54,19,94,dcrb,1.656
55,9,88,dcrb,1.656
45,7,23,dcrb,1.655
45,9,36,dcrb,1.655
45,19,38,dcrb,1.655
45,19,73,dcrb,1.655
46,3,76,dcrb,1.655
46,16,2,dcrb,1.655
46,20,81,dcrb,1.655
54,6,51,dcrb,1.655
54,19,37,dcrb,1.655
55,4,50,dcrb,1.655
55,9,94,dcrb,1.655
45,7,20,dcrb,1.654
45,20,0,dcrb,1.654
54,7,29,dcrb,1.654
54,18,15,dcrb,1.654
55,15,57,dcrb,1.654
55,20,76,dcrb,1.654
9,3,10,fadc,1.653
45,7,31,dcrb,1.653
45,9,63,dcrb,1.653
45,18,69,dcrb,1.653
45,19,31,dcrb,1.653
45,19,34,dcrb,1.653
45,19,58,dcrb,1.653
46,4,27,dcrb,1.653
46,16,11,dcrb,1.653
54,9,37,dcrb,1.653
55,20,80,dcrb,1.653
45,5,81,dcrb,1.652
45,7,37,dcrb,1.652
45,19,84,dcrb,1.652
54,18,57,dcrb,1.652
54,19,48,dcrb,1.652
55,9,85,dcrb,1.652
55,16,32,dcrb,1.652
55,20,77,dcrb,1.652
45,9,34,dcrb,1.651
45,18,87,dcrb,1.651
46,4,30,dcrb,1.651
46,15,92,dcrb,1.651
54,18,63,dcrb,1.651
54,19,13,dcrb,1.651
55,16,35,dcrb,1.651
55,16,41,dcrb,1.651
44,14,6,dcrb,1.65
45,19,14,dcrb,1.65
45,19,95,dcrb,1.65
54,6,48,dcrb,1.65
45,20,4,dcrb,1.649
55,15,73,dcrb,1.649
27,4,15,fadc,1.648
45,6,44,dcrb,1.648
46,4,44,dcrb,1.648
54,7,43,dcrb,1.648
46,3,85,dcrb,1.647
54,7,73,dcrb,1.647
54,19,46,dcrb,1.647
55,15,76,dcrb,1.647
55,15,82,dcrb,1.647
7,4,9,fadc,1.646
45,7,10,dcrb,1.646
54,19,60,dcrb,1.646
55,9,92,dcrb,1.646
55,15,91,dcrb,1.646
45,7,4,dcrb,1.645
46,4,43,dcrb,1.645
46,15,74,dcrb,1.645
54,19,0,dcrb,1.645
54,19,64,dcrb,1.645
7,5,1,fadc,1.644
45,5,84,dcrb,1.644
45,18,28,dcrb,1.644
54,6,65,dcrb,1.644
54,7,10,dcrb,1.644
55,9,91,dcrb,1.644
45,19,82,dcrb,1.643
46,3,79,dcrb,1.643
54,18,32,dcrb,1.643
54,19,43,dcrb,1.643
55,9,90,dcrb,1.643
45,7,49,dcrb,1.642
45,7,53,dcrb,1.642
45,9,23,dcrb,1.642
45,9,40,dcrb,1.642
45,19,36,dcrb,1.642
55,20,81,dcrb,1.642
45,19,10,dcrb,1.641
46,20,82,dcrb,1.641
54,6,86,dcrb,1.641
54,7,22,dcrb,1.641
54,7,40,dcrb,1.641
55,3,72,dcrb,1.641
45,20,10,dcrb,1.64
45,18,48,dcrb,1.639
54,7,26,dcrb,1.639
46,20,92,dcrb,1.638
45,19,22,dcrb,1.637
45,19,70,dcrb,1.637
54,19,40,dcrb,1.637
55,16,38,dcrb,1.637
45,9,54,dcrb,1.636
45,19,71,dcrb,1.636
54,7,55,dcrb,1.636
45,19,42,dcrb,1.635
45,19,53,dcrb,1.635
45,19,59,dcrb,1.635
46,9,86,dcrb,1.635
46,20,85,dcrb,1.635
54,7,59,dcrb,1.635
45,7,41,dcrb,1.634
45,19,12,dcrb,1.634
46,4,37,dcrb,1.634
46,15,66,dcrb,1.634
54,18,9,dcrb,1.634
54,19,7,dcrb,1.634
54,19,30,dcrb,1.634
55,4,40,dcrb,1.634
45,19,16,dcrb,1.633
54,19,22,dcrb,1.633
45,20,18,dcrb,1.632
46,15,67,dcrb,1.632
46,15,77,dcrb,1.632
54,6,8,dcrb,1.632
54,7,4,dcrb,1.632
54,7,47,dcrb,1.632
54,8,5,dcrb,1.632
55,15,85,dcrb,1.632
45,6,78,dcrb,1.631
45,19,32,dcrb,1.631
54,6,68,dcrb,1.631
54,19,54,dcrb,1.631
54,19,61,dcrb,1.631
55,4,44,dcrb,1.631
45,20,14,dcrb,1.63
46,4,24,dcrb,1.63
54,7,53,dcrb,1.63
54,9,81,dcrb,1.63
54,9,93,dcrb,1.63
7,16,1,fadc,1.629
45,6,39,dcrb,1.629
45,18,73,dcrb,1.629
45,19,61,dcrb,1.629
46,4,9,dcrb,1.629
46,9,93,dcrb,1.629
46,15,60,dcrb,1.629
46,15,71,dcrb,1.629
46,15,83,dcrb,1.629
55,9,95,dcrb,1.629
55,15,51,dcrb,1.629
55,15,66,dcrb,1.629
45,19,52,dcrb,1.628
45,19,91,dcrb,1.628
55,16,11,dcrb,1.628
55,20,78,dcrb,1.628
45,9,37,dcrb,1.627
45,9,48,dcrb,1.627
45,18,75,dcrb,1.627
46,15,91,dcrb,1.627
54,7,34,dcrb,1.627
55,9,89,dcrb,1.627
45,19,89,dcrb,1.626
54,19,55,dcrb,1.626
55,4,9,dcrb,1.626
55,4,43,dcrb,1.626
45,6,31,dcrb,1.625
45,7,43,dcrb,1.625
45,9,25,dcrb,1.625
45,19,25,dcrb,1.625
45,19,94,dcrb,1.625
46,15,56,dcrb,1.625
54,19,18,dcrb,1.625
55,4,34,dcrb,1.625
45,19,85,dcrb,1.624
45,19,92,dcrb,1.624
54,19,2,dcrb,1.624
55,16,7,dcrb,1.624
55,16,29,dcrb,1.624
45,19,44,dcrb,1.623
54,6,80,dcrb,1.623
54,9,58,dcrb,1.623
54,19,52,dcrb,1.623
55,16,23,dcrb,1.623
45,19,50,dcrb,1.622
54,4,73,dcrb,1.622
54,7,41,dcrb,1.622
7,4,8,fadc,1.621
45,6,21,dcrb,1.621
45,7,1,dcrb,1.621
46,20,91,dcrb,1.621
45,7,71,dcrb,1.62
45,9,61,dcrb,1.62
54,6,27,dcrb,1.62
54,6,70,dcrb,1.62
54,7,67,dcrb,1.62
55,4,15,dcrb,1.62
55,15,70,dcrb,1.62
55,16,1,dcrb,1.62
27,4,10,fadc,1.619
45,19,49,dcrb,1.619
45,20,93,dcrb,1.619
46,4,15,dcrb,1.619
54,6,54,dcrb,1.619
54,6,60,dcrb,1.619
55,16,26,dcrb,1.619
45,18,40,dcrb,1.618
45,19,37,dcrb,1.618
45,20,20,dcrb,1.618
46,9,85,dcrb,1.618
46,15,95,dcrb,1.618
54,5,87,dcrb,1.618
54,6,56,dcrb,1.618
54,7,17,dcrb,1.618
54,7,23,dcrb,1.618
45,6,65,dcrb,1.617
45,18,27,dcrb,1.617
45,19,28,dcrb,1.617
45,20,6,dcrb,1.617
46,20,88,dcrb,1.617
45,9,65,dcrb,1.616
45,18,74,dcrb,1.616
46,4,6,dcrb,1.616
55,4,37,dcrb,1.616
45,9,32,dcrb,1.615
46,3,72,dcrb,1.615
54,5,44,dcrb,1.615
55,16,17,dcrb,1.615
45,18,80,dcrb,1.614
54,17,62,dcrb,1.614
55,3,85,dcrb,1.614
55,3,89,dcrb,1.614
55,4,21,dcrb,1.614
55,4,22,dcrb,1.614
55,15,79,dcrb,1.614
45,6,15,dcrb,1.613
45,7,7,dcrb,1.613
45,19,62,dcrb,1.613
55,15,71,dcrb,1.613
45,6,60,dcrb,1.612
45,19,46,dcrb,1.612
55,4,24,dcrb,1.612
55,9,93,dcrb,1.612
45,6,50,dcrb,1.611
45,7,35,dcrb,1.611
46,4,28,dcrb,1.611
46,20,87,dcrb,1.611
54,19,49,dcrb,1.611
45,19,88,dcrb,1.61
46,15,51,dcrb,1.61
46,15,89,dcrb,1.61
54,5,74,dcrb,1.61
55,3,92,dcrb,1.61
45,6,66,dcrb,1.609
45,9,56,dcrb,1.609
45,19,79,dcrb,1.609
54,20,10,dcrb,1.609
55,15,68,dcrb,1.609
46,9,88,dcrb,1.608
45,20,5,dcrb,1.607
54,6,4,dcrb,1.607
54,6,39,dcrb,1.607
55,20,87,dcrb,1.607
46,4,18,dcrb,1.606
54,6,3,dcrb,1.606
54,6,92,dcrb,1.606
55,4,30,dcrb,1.606
55,20,84,dcrb,1.606
55,20,90,dcrb,1.606
46,9,92,dcrb,1.605
46,20,89,dcrb,1.605
54,18,39,dcrb,1.605
55,3,77,dcrb,1.605
45,18,39,dcrb,1.604
45,9,43,dcrb,1.603
45,19,0,dcrb,1.603
54,5,78,dcrb,1.603
54,6,72,dcrb,1.603
54,18,90,dcrb,1.603
54,20,1,dcrb,1.603
55,20,86,dcrb,1.603
45,9,47,dcrb,1.602
45,18,90,dcrb,1.602
45,20,11,dcrb,1.602
46,4,41,dcrb,1.602
54,18,8,dcrb,1.602
46,4,4,dcrb,1.601
46,9,90,dcrb,1.601
54,17,63,dcrb,1.601
54,18,21,dcrb,1.601
55,15,67,dcrb,1.601
45,17,87,dcrb,1.6
45,19,83,dcrb,1.6
54,18,14,dcrb,1.6
55,15,64,dcrb,1.6
55,20,82,dcrb,1.6
45,6,79,dcrb,1.599
45,19,47,dcrb,1.599
46,4,38,dcrb,1.599
54,6,85,dcrb,1.599
54,18,69,dcrb,1.599
45,7,5,dcrb,1.598
46,20,95,dcrb,1.598
54,9,59,dcrb,1.598
54,9,70,dcrb,1.598
54,9,77,dcrb,1.598
45,9,82,dcrb,1.597
45,18,68,dcrb,1.597
45,18,84,dcrb,1.597
54,7,7,dcrb,1.597
54,18,51,dcrb,1.597
45,6,29,dcrb,1.596
45,20,16,dcrb,1.596
46,15,45,dcrb,1.596
54,6,79,dcrb,1.596
55,16,14,dcrb,1.596
45,7,26,dcrb,1.595
45,9,46,dcrb,1.595
45,20,1,dcrb,1.595
54,6,88,dcrb,1.595
55,15,60,dcrb,1.595
55,20,79,dcrb,1.595
45,7,11,dcrb,1.594
54,5,56,dcrb,1.594
27,10,9,fadc,1.593
45,9,38,dcrb,1.593
45,19,29,dcrb,1.593
9,4,0,fadc,1.592
45,19,41,dcrb,1.592
54,9,72,dcrb,1.592
54,18,60,dcrb,1.592
55,16,8,dcrb,1.592
46,4,12,dcrb,1.591
46,20,84,dcrb,1.591
55,16,20,dcrb,1.591
45,6,91,dcrb,1.59
46,4,32,dcrb,1.59
54,17,72,dcrb,1.59
55,15,56,dcrb,1.59
46,4,22,dcrb,1.589
55,4,28,dcrb,1.589
55,4,31,dcrb,1.589
55,15,61,dcrb,1.589
45,6,76,dcrb,1.588
45,9,71,dcrb,1.588
45,18,51,dcrb,1.588
46,9,91,dcrb,1.588
46,15,54,dcrb,1.588
54,7,19,dcrb,1.588
9,4,7,fadc,1.587
45,9,41,dcrb,1.587
46,9,89,dcrb,1.587
46,15,58,dcrb,1.587
55,3,83,dcrb,1.587
55,4,18,dcrb,1.587
45,19,2,dcrb,1.586
46,3,91,dcrb,1.586
54,6,0,dcrb,1.586
54,17,75,dcrb,1.586
54,19,1,dcrb,1.586
46,3,77,dcrb,1.585
54,18,27,dcrb,1.585
54,6,44,dcrb,1.584
54,7,11,dcrb,1.584
55,3,73,dcrb,1.584
29,4,1,fadc,1.583
45,19,17,dcrb,1.583
54,5,60,dcrb,1.583
55,3,74,dcrb,1.583
55,4,41,dcrb,1.583
55,15,80,dcrb,1.583
55,20,94,dcrb,1.583
45,6,52,dcrb,1.582
45,18,21,dcrb,1.582
45,18,46,dcrb,1.582
45,19,19,dcrb,1.582
45,20,27,dcrb,1.582
55,15,92,dcrb,1.582
45,9,91,dcrb,1.581
45,19,13,dcrb,1.581
54,6,24,dcrb,1.581
54,18,33,dcrb,1.581
54,18,45,dcrb,1.581
55,4,6,dcrb,1.581
55,15,83,dcrb,1.581
45,6,92,dcrb,1.58
55,16,5,dcrb,1.58
55,20,88,dcrb,1.58
25,9,3,fadc,1.579
45,18,70,dcrb,1.579
45,18,83,dcrb,1.579
45,19,35,dcrb,1.579
45,20,17,dcrb,1.579
45,20,21,dcrb,1.579
54,5,75,dcrb,1.579
55,15,54,dcrb,1.579
45,6,32,dcrb,1.578
45,6,36,dcrb,1.578
45,17,75,dcrb,1.578
45,20,26,dcrb,1.578
54,5,94,dcrb,1.578
55,4,38,dcrb,1.578
9,3,8,fadc,1.577
27,16,9,fadc,1.577
45,18,57,dcrb,1.577
45,19,23,dcrb,1.577
45,20,19,dcrb,1.577
46,20,90,dcrb,1.577
54,6,89,dcrb,1.577
54,7,1,dcrb,1.577
54,18,38,dcrb,1.577
55,15,59,dcrb,1.577
55,16,2,dcrb,1.577
45,9,44,dcrb,1.576
46,9,94,dcrb,1.576
54,6,82,dcrb,1.576
45,9,77,dcrb,1.575
45,18,64,dcrb,1.575
45,18,86,dcrb,1.575
54,18,52,dcrb,1.575
25,9,10,fadc,1.574
45,20,22,dcrb,1.574
46,9,81,dcrb,1.574
54,6,50,dcrb,1.574
54,20,78,dcrb,1.574
55,3,91,dcrb,1.574
45,18,41,dcrb,1.573
45,18,94,dcrb,1.573
45,19,11,dcrb,1.573
45,20,7,dcrb,1.573
46,4,26,dcrb,1.573
54,6,76,dcrb,1.573
54,9,78,dcrb,1.573
54,18,94,dcrb,1.573
55,4,35,dcrb,1.573
45,6,18,dcrb,1.572
45,6,48,dcrb,1.572
45,6,74,dcrb,1.572
54,18,86,dcrb,1.572
55,15,89,dcrb,1.572
45,20,39,dcrb,1.571
54,5,86,dcrb,1.571
54,18,20,dcrb,1.571
54,18,54,dcrb,1.571
54,18,92,dcrb,1.571
55,3,69,dcrb,1.571
55,15,45,dcrb,1.571
45,6,34,dcrb,1.57
45,18,47,dcrb,1.57
45,20,29,dcrb,1.57
46,15,33,dcrb,1.57
46,20,93,dcrb,1.569
54,6,67,dcrb,1.569
55,4,23,dcrb,1.569
55,15,52,dcrb,1.569
45,18,92,dcrb,1.568
55,20,95,dcrb,1.568
45,18,79,dcrb,1.567
46,3,73,dcrb,1.567
27,10,5,fadc,1.566
45,5,93,dcrb,1.566
46,3,83,dcrb,1.566
46,4,16,dcrb,1.566
54,18,77,dcrb,1.566
54,19,6,dcrb,1.566
45,6,73,dcrb,1.565
45,9,52,dcrb,1.565
45,18,76,dcrb,1.565
46,4,10,dcrb,1.565
54,5,69,dcrb,1.565
54,20,4,dcrb,1.565
55,15,74,dcrb,1.565
45,6,46,dcrb,1.564
45,18,33,dcrb,1.564
45,19,8,dcrb,1.564
46,4,31,dcrb,1.564
54,18,30,dcrb,1.564
45,18,61,dcrb,1.563
46,4,35,dcrb,1.563
46,15,65,dcrb,1.563
46,20,94,dcrb,1.563
54,18,48,dcrb,1.563
55,3,70,dcrb,1.563
55,15,42,dcrb,1.563
45,20,33,dcrb,1.562
46,15,27,dcrb,1.562
55,3,71,dcrb,1.562
55,15,39,dcrb,1.562
55,15,58,dcrb,1.562
45,17,80,dcrb,1.561
45,18,85,dcrb,1.561
54,6,36,dcrb,1.561
55,15,62,dcrb,1.561
27,16,8,fadc,1.56
45,18,54,dcrb,1.56
46,3,74,dcrb,1.56
46,3,89,dcrb,1.56
46,15,39,dcrb,1.56
54,18,70,dcrb,1.56
55,3,80,dcrb,1.56
45,5,87,dcrb,1.559
45,6,16,dcrb,1.559
45,18,82,dcrb,1.559
45,19,1,dcrb,1.559
46,3,80,dcrb,1.559
45,18,78,dcrb,1.558
54,6,71,dcrb,1.558
54,16,78,dcrb,1.558
55,3,86,dcrb,1.558
25,9,11,fadc,1.557
29,7,1,fadc,1.557
45,6,67,dcrb,1.557
45,18,24,dcrb,1.557
45,18,72,dcrb,1.557
45,19,7,dcrb,1.557
46,4,23,dcrb,1.557
55,4,4,dcrb,1.557
45,6,85,dcrb,1.556
54,5,73,dcrb,1.556
55,4,25,dcrb,1.556
55,15,86,dcrb,1.556
45,6,25,dcrb,1.555
45,9,49,dcrb,1.555
45,18,67,dcrb,1.555
46,15,52,dcrb,1.555
54,6,30,dcrb,1.555
54,6,52,dcrb,1.555
54,17,93,dcrb,1.555
55,15,53,dcrb,1.555
55,15,95,dcrb,1.555
45,9,80,dcrb,1.554
45,20,38,dcrb,1.554
45,18,3,dcrb,1.553
45,18,60,dcrb,1.553
46,9,95,dcrb,1.553
54,18,59,dcrb,1.553
45,17,57,dcrb,1.552
45,17,69,dcrb,1.552
45,17,93,dcrb,1.552
45,18,26,dcrb,1.552
45,19,5,dcrb,1.552
46,4,25,dcrb,1.552
55,20,91,dcrb,1.552
45,17,32,dcrb,1.551
46,4,1,dcrb,1.551
54,18,72,dcrb,1.551
7,4,6,fadc,1.549
27,4,14,fadc,1.549
45,20,24,dcrb,1.549
54,6,49,dcrb,1.549
55,15,77,dcrb,1.549
55,20,93,dcrb,1.549
45,9,50,dcrb,1.548
45,20,25,dcrb,1.548
46,4,29,dcrb,1.548
54,9,73,dcrb,1.548
54,19,5,dcrb,1.548
55,15,65,dcrb,1.548
55,20,92,dcrb,1.548
45,18,38,dcrb,1.547
45,18,42,dcrb,1.547
54,6,18,dcrb,1.546
54,18,88,dcrb,1.546
55,4,14,dcrb,1.546
45,18,66,dcrb,1.545
55,3,67,dcrb,1.545
55,15,48,dcrb,1.545
45,18,59,dcrb,1.544
45,18,65,dcrb,1.544
54,6,73,dcrb,1.544
54,7,5,dcrb,1.544
54,18,58,dcrb,1.544
54,18,91,dcrb,1.544
45,6,40,dcrb,1.543
45,9,53,dcrb,1.543
45,18,9,dcrb,1.543
46,3,69,dcrb,1.543
46,15,53,dcrb,1.543
46,15,59,dcrb,1.543
54,5,57,dcrb,1.543
54,9,87,dcrb,1.543
55,4,12,dcrb,1.543
45,6,11,dcrb,1.542
45,18,52,dcrb,1.542
45,18,95,dcrb,1.542
54,18,44,dcrb,1.542
54,18,85,dcrb,1.542
55,15,44,dcrb,1.542
45,18,18,dcrb,1.541
45,18,56,dcrb,1.541
46,3,70,dcrb,1.541
46,3,86,dcrb,1.541
54,18,78,dcrb,1.541
54,20,7,dcrb,1.54
55,4,8,dcrb,1.54
55,15,33,dcrb,1.54
45,6,12,dcrb,1.539
45,6,61,dcrb,1.539
45,18,91,dcrb,1.539
46,15,15,dcrb,1.539
54,6,58,dcrb,1.539
45,18,49,dcrb,1.538
54,6,42,dcrb,1.538
46,15,44,dcrb,1.537
46,15,32,dcrb,1.536
54,9,89,dcrb,1.536
54,18,36,dcrb,1.536
45,18,17,dcrb,1.535
45,20,23,dcrb,1.535
54,18,84,dcrb,1.535
55,15,47,dcrb,1.535
46,4,7,dcrb,1.534
54,18,0,dcrb,1.533
54,18,64,dcrb,1.533
54,18,82,dcrb,1.533
54,19,4,dcrb,1.533
54,20,13,dcrb,1.533
55,15,50,dcrb,1.533
45,18,58,dcrb,1.532
45,18,77,dcrb,1.532
46,3,92,dcrb,1.532
46,15,48,dcrb,1.532
54,18,71,dcrb,1.532
45,6,24,dcrb,1.531
45,18,36,dcrb,1.531
46,14,93,dcrb,1.531
46,15,55,dcrb,1.531
54,6,46,dcrb,1.531
25,9,2,fadc,1.53
45,6,22,dcrb,1.53
54,18,83,dcrb,1.53
55,4,2,dcrb,1.53
